,序号,标题,最后更新,emotion_sentiment,stock,separated
4855,7504,跌到7亿流通市值，可以进去搞个翻倍,2019年11月8日,0,688001,跌到 亿 流通 市值 进去 搞个 翻倍
4856,9841,为啥理性分析科创板的帖子不给发呢？怕啥呀？,2019年8月5日,0,688001,为啥 理性分析 科创板 帖子 发 怕
4857,10621,大股东增持完利好将出压盘吸货结束后爆发，,2019年7月26日,0,688001,股东 增持 完 利好 出 压盘 吸货 结束 爆发
4858,2220,要不要换股啊弱的还科创第一股[滴汗],2020年8月26日,0,688001,不要 换股 弱 科创 第一股 滴汗
4859,10375,华兴源创：融资净偿还297.91万元，融资余额4480.57万元（07-30）,2019年7月31日,2,688001,融资 净 偿还 万元 融资 余额 万元
4860,11563,下周吃肉了,2019年7月20日,2,688001,下周 吃 肉
4861,10590,要倒闭，要跌光！,2019年7月26日,0,688001,倒闭 跌光
4862,8374,谁能叫醒一个长期装睡的人,2019年9月9日,0,688001,叫醒 一个 长期 装睡
4863,8881,毫无所谓科创基因，一个组装厂，核心设备螺丝刀，核心竞争力会忽悠，爱送钱。哈哈哈哈,2019年8月21日,0,688001,毫无 所谓 科创 基因 一个 组装厂 核心 设备 螺丝刀 核心 竞争力 会 忽悠 爱送 钱 哈哈哈哈
4864,11432,可怜的基民[哭][哭][哭],2019年7月22日,0,688001,可怜 基民 哭 哭 哭
4865,280,认输，走了，很垃圾,2021年8月26日,0,688001,认输 走 垃圾
4866,7204,28元是底,2019年11月25日,0,688001,元 底
4867,227,华兴源创：融资净买入92.56万元，融资余额1.13亿元（09-02）,2021年9月3日,2,688001,融资 净 买入 万元 融资 余额 亿元
4868,8668,科创第一啦,2019年8月28日,2,688001,科创 第一
4869,3277,发了…[俏皮],2020年6月12日,2,688001,发了 俏皮
4870,1111,这家公司德行很好,2021年3月9日,2,688001,这家 公司 德行
4871,7187,跌停,2019年11月26日,0,688001,跌停
4872,4002,所有的自选股，就你是绿的,2020年4月27日,0,688001,自选股 绿
4873,8016,价格走到这里完全是主力说了算，想打压可以打压，想拉随时可以涨停,2019年9月30日,0,688001,价格 走 完全 主力 说了算 想 打压 打压 想拉 涨停
4874,789,华兴源创：融资净偿还71.06万元，融资余额5694.03万元（05-26）,2021年5月27日,2,688001,融资 净 偿还 万元 融资 余额 万元
4875,10988,抛了2万股,2019年7月23日,0,688001,抛 万股
4876,6334,力挺科创板的标杆！很快会有第二家和你并肩向前,2019年12月12日,2,688001,力挺科 创板 标杆 很快 会 第二家 并肩 向前
4877,8521,横久必跌,2019年9月2日,0,688001,横久 必跌
4878,6979,确实是利好，就是盘子有点大，130亿市值，百分之二十涨停有点难,2019年12月8日,2,688001,确实 利好 盘子 有点 亿 市值 百分之二十 涨停 有点 难
4879,11884,上市做个T，千年难遇。,2019年7月3日,0,688001,上市 做个 千年 难遇
4880,11902,养老金上半年打新累计获配931万股,2019年7月3日,2,688001,养老金 上半年 打新 累计 获配 万股
4881,8147,涨停！！！,2019年9月24日,0,688001,涨停
4882,237,终点又回到起点,2021年8月30日,2,688001,终点 回到 起点
4883,13256,对比创业板第一股300001特锐德：上市总股本13360，申购股本2688，股本,2019年6月19日,2,688001,创业板 第一股 特锐 德 上市 总 股本 申购 股本 股本
4884,10910,企稳后再看了,2019年7月23日,2,688001,企稳
4885,8841,再跌也不买了,2019年8月22日,0,688001,跌 买
4886,11554,学习,2019年7月20日,2,688001,学习
4887,8893,恐慌下跌中。反弹一毛钱都拼命割[傲],2019年8月21日,0,688001,恐慌 下跌 中 反弹 一毛钱 都 拼命 割 傲
4888,11104,刺激，爽,2019年7月22日,2,688001,刺激 爽
4889,3435,明天有些人就傻眼了,2020年6月1日,0,688001,明天 傻眼
4890,5942,站岗中，发现主力正悄悄逼近。,2019年12月20日,2,688001,站岗 中 发现 主力 正 悄悄 逼近
4891,2986,嘉必优，一个做食品的，闷声发大财，华兴这厮是干啥的,2020年6月23日,0,688001,一个 做 食品 闷声 发大财 华兴 这厮 干
4892,10789,也许还会下跌，但反弹是必然的，逢低买入加仓。，,2019年7月24日,2,688001,也许 还会 下跌 反弹 必然 逢 低 买入 加仓
4893,12394,034 百位数,2019年6月28日,2,688001,百位数
4894,6004,喝了口汤，走了。,2019年12月18日,0,688001,喝 口 汤 走
4895,12429,4045 15中不？,2019年6月28日,0,688001,中
4896,4262,688001:华兴源创关于发行股份及支付现金购买资产并募集配套资金暨关联交易申请材料获得上海证券交易所受理的公告,2020年3月27日,2,688001,发行 股份 支付现金 购买 资产 募集 配套 资金 暨 关联 交易 申请材料 获得 上海证券交易所 受理 公告
4897,4611,688001:华兴源创发行股份及支付现金购买资产并募集配套资金暨关联交易报告书(草案)摘要,2020年3月8日,2,688001,发行 股份 支付现金 购买 资产 募集 配套 资金 暨 关联 交易 报告书 草案 摘要
4898,4286,转发,2020年3月26日,2,688001,转发
4899,5155,财神爷保佑，下周突破前期高点！[牛][牛][牛],2020年2月7日,2,688001,财神爷 保佑 下周 突破 前期 高点 牛 牛 牛
4900,2591,华兴源创(688001)融资融券信息(07-14),2020年7月15日,2,688001,融资 融券 信息
4901,6152,这个股份还会跌的朋友们如果有再买的朋友建议买光莆股份不知道会不会跌但我知道买了一,2019年12月13日,0,688001,股份 还会 跌 朋友 买 朋友 建议 买光 莆 股份 知道 会 不会 跌 知道 买
4902,10849,又是创造些富翁,2019年7月24日,0,688001,创造 富翁
4903,12669,科创板第一股，华兴源创套利策略。没有开通科创板，也可以！,2019年6月27日,0,688001,科创板 第一股 套利 策略 没有 开通 科创板
4904,474,科创板第一股，这个德性，真失望,2021年7月29日,0,688001,科创板 第一股 德性 真 失望
4905,11507,明天买还是观望兄弟们？我想先观望看看,2019年7月21日,2,688001,明天 买 观望 兄弟 想 先 观望 看看
4906,11749,啥时候开盘，想赶紧看看咋样啊！,2019年7月8日,2,688001,啥时候 开盘 想 赶紧 看看 咋样
4907,6399,重要看明天怎样，如果明天大跌就彻底熄火了。,2019年12月11日,0,688001,重要 明天 明天 大跌 彻底 熄火
4908,7122,年内姚股产生，晶方科技，满仓干，主升浪，配合减持要拉了时候不多了满仓干就可以了不,2019年12月2日,2,688001,年内 姚股 产生 晶方 科技 满仓 干 主升浪 配合 减持 拉 时候 不多 满仓 干
4909,10796,学习一下福光股份，涨多猛，你别怂啊。,2019年7月24日,0,688001,学习 一下 涨多猛 你别 怂
4910,11279,为什么没人交易了,2019年7月22日,0,688001,没 交易
4911,11239,明天就好看了今天因为筹码都卖出来了，明天就好看了,2019年7月22日,2,688001,明天 好看 今天 筹码 都 卖 明天 好看
4912,11688,垃圾[爱心][爱心][爱心]中石油第二,2019年7月12日,0,688001,垃圾 爱心 爱心 爱心 中 石油 第二
4913,8063,50接回来,2019年9月26日,2,688001,接回来
4914,6876,这股应该是错杀的，不过科创版的好戏应该不止这些，在这里我感觉到了，信息发布确实有,2019年12月9日,0,688001,应该 错 杀 科创版 好戏 应该 不止 感觉 信息 发布 确实
4915,9522,今晚忘却股市过节去，各位七夕快乐，明天大涨一浪高一浪！呵呵,2019年8月7日,2,688001,今晚 忘却 股市 过节 七夕 快乐 明天 大涨 一浪 高一 浪
4916,2547,还好昨天清剩1手，,2020年7月16日,0,688001,还好 昨天 清剩 手
4917,6123,海通证券许灿：投行的职责就是发现价值、实现价值、创造价值,2019年12月15日,2,688001,海通 证券 许灿 投行 职责 发现 价值 实现 价值 创造 价值
4918,3998,跳水比赛开始,2020年4月27日,2,688001,跳水 比赛 开始
4919,8726,15分钟又破了，又要下杀，服,2019年8月26日,0,688001,分钟 破 杀 服
4920,4762,抛掉快,2020年2月27日,2,688001,抛掉 快
4921,5901,这个死垃圾还算科创第一股[成交],2019年12月24日,0,688001,死 垃圾 还算 科创 第一股 成交
4922,12751,在线的朋友们出来互动啦！！！,2019年6月27日,2,688001,在线 朋友 互动
4923,7732,还是这么垃圾[亏大了],2019年10月28日,0,688001,垃圾 亏大
4924,7113,中国第一001,2019年12月3日,2,688001,中国 第一
4925,1445,我还未进，咋整？,2020年12月28日,0,688001,未进 咋整
4926,9670,行业题材目前贴切市场，在科创板当中目前涨幅偏小，明天新高在即，向一百挺进。,2019年8月7日,2,688001,行业 题材 目前 贴切 市场 科 创板 当中 目前 涨幅 偏小 明天 新高 一百 挺进
4927,9637,"20%,大佬尾盘也许又要激动了，造富神话",2019年8月7日,2,688001,大佬 尾盘 也许 激动 造富 神话
4928,11193,这交易量单位是手还是股,2019年7月22日,0,688001,交易量 单位 手
4929,7452,让人无比怀念中石油上市。,2019年11月11日,2,688001,无比 怀念 中 石油 上市
4930,3504,有点意思，44.15元，可否再便宜点,2020年5月27日,0,688001,有点 意思 元 可否 便宜 点
4931,9218,割手！卖再在最低点了！！！！！谁买谁发财吧！,2019年8月12日,0,688001,割手 卖 最低点 买 发财
4932,6155,科创第一并购重组股票成功后，盈利水平超过茅台，科创2020年妖股！立贴为证,2019年12月13日,0,688001,科创 第一 并购 重组 股票 成功 盈利 水平 超过 茅台 科创 年 妖股 立贴 为证
4933,6650,有没有无线耳机概念？,2019年12月10日,0,688001,有没有 无线耳机 概念
4934,5726,快买当红科技！果断抛光001,2020年1月2日,2,688001,快 买 当红 科技 果断 抛光
4935,7721,华兴源创2019年10月29日投资者调研报告,2019年10月29日,0,688001,年 月 日 投资者 调研 报告
4936,1277,华兴源创：融资余额6027万元，创近一年新低（01-27）,2021年1月28日,2,688001,融资 余额 万元 创近 一年 新低
4937,3787,688001:华兴源创:关于苏州华兴源创科技股份有限公司发行股份及支付现金购买资产并募集配套资金申请文件的审核问询函的回复,2020年5月13日,2,688001,苏州 科技股份 有限公司 发行 股份 支付现金 购买 资产 募集 配套 资金 申请 文件 审核 问询 函 回复
4938,6138,暴涨3天可以跌一年了,2019年12月13日,2,688001,暴涨 天 跌 一年
4939,7236,华兴源创：融资净偿还94.19万元，融资余额5362.8万元（11-21）,2019年11月22日,2,688001,融资 净 偿还 万元 融资 余额 万元
4940,495,688001:华兴源创:关于向不特定对象发行可转换公司债券证券募集说明书(申报稿),2021年7月27日,1,688001,特定 对象 发行 可转换 公司债券 证券 募集 说明书 申报 稿
4941,9304,科创板真龙是688020方邦科技,2019年8月9日,2,688001,科创板 真龙 方邦 科技
4942,1898,华兴源创今天表现不错,2020年10月28日,2,688001,今天 表现 不错
4943,3991,乐鑫的今天就是华兴的明天，一个跌停是肯定的,2020年4月28日,0,688001,乐鑫 今天 华兴 明天 一个 跌停 肯定
4944,10413,冲啊[买入][满仓][看多],2019年7月30日,2,688001,冲 买入 满仓 看多
4945,7711,快点解决科创板流动性危机吧！太失败了……,2019年10月29日,0,688001,快点 解决 科创板 流动性 危机 太 失败
4946,1960,还有那个傻缺给SB庄当托！给老子滚蛋！,2020年10月19日,0,688001,傻缺 庄当托 老子 滚蛋
4947,11096,今天只是幸运中签者的告别仪式，好戏还在后头。看一看每支股票的开盘价、收盘价、运行,2019年7月22日,2,688001,今天 幸运 中 签者 告别仪式 好戏 后头 看一看 每支 股票 开盘价 收盘价 运行
4948,11792,各位股友，科创板什么时候开盘啊？,2019年7月5日,0,688001,股友 科创板 时候 开盘
4949,7139,是时候拉个涨停了吧！001！宣告科创板全面反弹！,2019年11月29日,0,688001,时候 拉个 涨停 宣告 科创板 全面 反弹
4950,8857,垃圾中的极品科创,2019年8月22日,0,688001,垃圾 中 极品 科创
4951,1467,华兴源创盘前回顾(12-24),2020年12月25日,2,688001,盘前 回顾
4952,7426,四个三，不要。,2019年11月11日,0,688001,四个 三 不要
4953,1478,38元以下待不了多久的，且行且珍惜,2020年12月24日,2,688001,元 以下 不了 多久 行且 珍惜
4954,11111,明天能跑才算赢,2019年7月22日,0,688001,明天 跑 算 赢
4955,10997,688001 25支今天上市的科创板股票都是机构在大甩卖,2019年7月23日,0,688001,支 今天 上市 科 创板 股票 都 机构 甩卖
4956,456,科创001号关注的人这么少了,2021年8月3日,2,688001,科创 号 关注 少
4957,4603,688001:华兴源创:华泰联合证券有限责任公司关于本次交易符合《关于加强证券公司在投资银行类业务中聘请第三方等廉洁从业风险防控的意见》的相关规定之核查意见,2020年3月8日,0,688001,华泰 联合 证券 有限责任 公司 本次 交易 符合 加强 证券公司 投资银行 类 业务 中 聘请 第三方 廉洁 从业 风险 防控 意见 相关 规定 核查 意见
4958,6922,华兴源创高开12.63% 拟实施科创板首例重大资产重组,2019年12月9日,0,688001,高开 拟 实施 科创板 首例 重大 资产重组
4959,10363,今天要回下来才能买了，不要追,2019年7月31日,2,688001,今天 回 下来 买 不要 追
4960,6404,仙人指路,2019年12月11日,2,688001,仙人指路
4961,5393,什么也去争第一，造假是不是也争第一？那退市呢？,2020年1月20日,0,688001,争 第一 造假 是不是 也争 第一 退市
4962,10701,72以下没风险，国家把风险已控制住。明天拉高震荡出散户，主力吸收筹码后，下周一2,2019年7月25日,2,688001,以下 没 风险 国家 风险 控制 住 明天 拉高 震荡 出 散户 主力 吸收 筹码 下周一
4963,11827,己中签，号供参考！,2019年7月5日,0,688001,中 签 号 供参考
4964,7715,换嘉元科技吧，那个才是真正科创第一股,2019年10月29日,0,688001,换 真正 科创 第一股
4965,4666,准备火箭发射，点火[鼓掌],2020年3月4日,2,688001,准备 火箭 发射 点火 鼓掌
4966,5240,能打开吗？收盘前,2020年2月3日,0,688001,打开 收盘 前
4967,11901,科创板第一股，预祝申购者中签,2019年7月3日,2,688001,科创板 第一股 预祝 申购者 中签
4968,7537,华兴源创：融资净偿还77.08万元，融资余额5899.59万元（11-06）,2019年11月7日,2,688001,融资 净 偿还 万元 融资 余额 万元
4969,3370,华兴源创：融资净偿还169.34万元，融资余额9869.86万元（06-04）,2020年6月5日,2,688001,融资 净 偿还 万元 融资 余额 万元
